date,ind,rain,ind,temp,ind,wetb,dewpt,vappr,rhum,msl
15/10/2023 02:00,0,0,0,2.3,0,2.1,1.8,6.9,96,1027.5
15/10/2023 03:00,0,0,0,2,0,1.8,1.6,6.8,97,1027.8
15/10/2023 04:00,0,0,0,2.2,0,2.1,1.9,7,97,1027.9
15/10/2023 05:00,0,0,0,1.9,0,1.7,1.4,6.8,96,1027.9
15/10/2023 06:00,0,0,0,1.2,0,1,0.7,6.4,96,1027.9
15/10/2023 07:00,0,0,0,1.2,0,1.1,0.9,6.5,97,1028.2
15/10/2023 08:00,0,0,0,2.1,0,1.9,1.7,6.9,97,1028.4
15/10/2023 09:00,0,0,0,4.2,0,4,3.6,7.9,96,1028.9
15/10/2023 10:00,0,0,0,6.9,0,5.8,4.4,8.4,84,1028.8
15/10/2023 11:00,0,0,0,9,0,6.9,4.3,8.3,72,1028.6
15/10/2023 12:00,0,0,0,10.2,0,7,2.8,7.5,59,1028.3
15/10/2023 13:00,0,0,0,11.1,0,6.9,1.3,6.7,50,1027.7
15/10/2023 14:00,0,0,0,11.2,0,7.3,2.2,7.2,54,1027.5
15/10/2023 15:00,0,0,0,10.5,0,6.7,1.4,6.8,53,1027.1
15/10/2023 16:00,0,0,0,9.1,0,6.6,3.4,7.8,67,1026.7
15/10/2023 17:00,0,0,0,8.3,0,6.2,3.3,7.8,70,1026.4
15/10/2023 18:00,0,0,0,6.6,0,5.3,3.5,7.9,80,1026.3
15/10/2023 19:00,0,0,0,5.5,0,4.9,4,8.2,90,1026.1
15/10/2023 20:00,0,0,0,5.2,0,4.8,4.3,8.3,93,1025.7
15/10/2023 21:00,0,0,0,5.5,0,5.2,4.8,8.6,95,1025.5
15/10/2023 22:00,0,0,0,6.3,0,5.8,5.2,8.9,92,1025.2
15/10/2023 23:00,0,0,0,6.4,0,5.9,5.3,8.9,92,1024.8
16/10/2023 00:00,0,0,0,6.3,0,5.8,5.2,8.8,92,1024.2
16/10/2023 01:00,0,0,0,6,0,5.5,4.9,8.6,92,1023.7
16/10/2023 02:00,0,0,0,6.2,0,5.8,5.2,8.9,93,1023.2
16/10/2023 03:00,0,0,0,5.4,0,5,4.6,8.5,94,1023.1
16/10/2023 04:00,0,0,0,4.7,0,4.4,4,8.2,95,1022.7
16/10/2023 05:00,0,0,0,5.1,0,4.9,4.7,8.5,97,1022.3
16/10/2023 06:00,0,0,0,5.5,0,5.3,4.9,8.7,96,1021.7
16/10/2023 07:00,0,0,0,4.7,0,4.4,4,8.1,95,1021.4
16/10/2023 08:00,0,0,0,5.6,0,5.2,4.8,8.6,94,1021.3
16/10/2023 09:00,0,0,0,8.1,0,7.1,5.8,9.3,85,1021.1
16/10/2023 10:00,0,0,0,10.8,0,8.1,5,8.7,67,1021
16/10/2023 11:00,0,0,0,11.6,0,8.4,4.5,8.4,61,1020.9
16/10/2023 12:00,0,0,0,12.3,0,8.5,3.9,8.1,56,1020.4
16/10/2023 13:00,0,0,0,12.6,0,8.5,3.4,7.8,53,1019.8
16/10/2023 14:00,0,0,0,12.6,0,8.5,3.4,7.8,53,1019.2
16/10/2023 15:00,0,0,0,11.5,0,7.7,2.9,7.5,55,1018.8
16/10/2023 16:00,0,0,0,10.7,0,7.4,3.3,7.7,60,1018.5
16/10/2023 17:00,0,0,0,9.6,0,7,3.7,8,66,1018.5
16/10/2023 18:00,0,0,0,8.1,0,6.5,4.5,8.4,78,1018.6
16/10/2023 19:00,0,0,0,6.5,0,5.8,4.7,8.6,88,1018.4
16/10/2023 20:00,0,0,0,6,0,5.3,4.5,8.4,90,1018.3
16/10/2023 21:00,0,0,0,6.8,0,5.8,4.4,8.4,84,1018.3
16/10/2023 22:00,0,0,0,7.9,0,6.9,5.7,9.1,85,1017.8
16/10/2023 23:00,0,0,0,10.5,0,8.6,6.4,9.6,76,1017.4
17/10/2023 00:00,0,0,0,10.6,0,8.6,6.3,9.5,74,1017.1
17/10/2023 01:00,0,0,0,10.4,0,8.5,6.3,9.5,75,1016.6
17/10/2023 02:00,0,0,0,10.4,0,8.2,5.8,9.2,73,1016.1
17/10/2023 03:00,0,0,0,10.8,0,8.5,5.9,9.3,71,1015.4
17/10/2023 04:00,0,0,0,11.1,0,8.8,6.3,9.5,71,1014.9
17/10/2023 05:00,0,0,0,11.2,0,8.9,6.4,9.6,72,1014.7
17/10/2023 06:00,0,0,0,11,0,8.8,6.3,9.6,72,1014.4
17/10/2023 07:00,0,0,0,11.2,0,9.2,6.9,9.9,74,1014.3
17/10/2023 08:00,0,0,0,11.6,0,9.3,6.7,9.8,72,1014.2
17/10/2023 09:00,0,0,0,12.2,0,9.6,6.9,9.9,70,1013.6
17/10/2023 10:00,0,0,0,12.4,0,9.9,7.4,10.3,71,1013.3
17/10/2023 11:00,0,0,0,12.5,0,10,7.3,10.2,70,1012.7
17/10/2023 12:00,0,0,0,12.6,0,10.1,7.5,10.4,71,1012
17/10/2023 13:00,0,0,0,12.6,0,10,7.3,10.2,70,1011
17/10/2023 14:00,0,0,0,12.8,0,10.3,7.8,10.5,71,1010
17/10/2023 15:00,0,0,0,13.1,0,9.6,5.6,9.1,60,1009.6
17/10/2023 16:00,0,0,0,13.2,0,9.6,5.6,9.1,59,1008.9
17/10/2023 17:00,0,0,0,13.1,0,9.9,6.5,9.7,64,1008
17/10/2023 18:00,0,0.2,0,12.7,0,10.3,7.9,10.6,72,1007.4
17/10/2023 19:00,0,0.7,0,12.2,0,10.3,8.4,11,77,1006.5
17/10/2023 20:00,0,1.8,0,11.7,0,10.3,9,11.5,83,1005.4
17/10/2023 21:00,0,1.2,0,12,0,10.3,8.5,11.1,79,1004.7
17/10/2023 22:00,0,1.5,0,11.4,0,10.4,9.3,11.7,86,1004.1
17/10/2023 23:00,0,2.9,0,10.7,0,9.6,8.6,11.2,86,1003.9
18/10/2023 00:00,0,1.8,0,10.6,0,10,9.4,11.8,92,1002.8
18/10/2023 01:00,0,1.3,0,10.7,0,10.1,9.5,11.9,92,1002.2
18/10/2023 02:00,0,0,0,11.6,0,10.4,9.2,11.6,85,1001.3
18/10/2023 03:00,0,0,0,12.1,0,10.6,9.1,11.6,82,999.7
18/10/2023 04:00,0,1.3,0,11.4,0,10.6,9.8,12.1,89,998.7
18/10/2023 05:00,0,0.1,0,12,0,10.9,9.9,12.2,86,997.4
18/10/2023 06:00,0,0,0,12.5,0,11.4,10.5,12.7,87,996.5
18/10/2023 07:00,0,0,0,12.9,0,11.9,11,13.1,88,995.5
18/10/2023 08:00,0,0,0,13.2,0,12,11,13.1,86,995.3
18/10/2023 09:00,0,0,0,13.4,0,12.2,11.2,13.3,86,994.6
18/10/2023 10:00,0,0,0,13.4,0,12.3,11.4,13.4,87,993.7
18/10/2023 11:00,0,0,0,13.6,0,12.4,11.4,13.5,86,993
18/10/2023 12:00,0,0,0,13.9,0,12.6,11.6,13.6,85,991.9
18/10/2023 13:00,0,0,0,13.6,0,12.4,11.4,13.5,86,990.8
18/10/2023 14:00,0,0,0,13.8,0,12.5,11.3,13.4,84,989.6
18/10/2023 15:00,0,0,0,13.9,0,12.6,11.5,13.6,86,988.3
18/10/2023 16:00,0,0.9,0,13.1,0,12.6,12.2,14.2,94,987.3
18/10/2023 17:00,0,1.8,0,13.2,0,12.9,12.6,14.6,96,986.4
18/10/2023 18:00,0,1.1,0,13.4,0,13,12.7,14.7,96,986
18/10/2023 19:00,0,0.6,0,13.4,0,13.1,12.8,14.8,96,985
18/10/2023 20:00,0,2.1,0,13.4,0,13.1,12.9,14.9,96,984.5
18/10/2023 21:00,0,4.4,0,13.4,0,13.1,12.9,14.9,97,984
18/10/2023 22:00,0,4.8,0,13.3,0,13.1,12.9,14.9,97,983.3
18/10/2023 23:00,0,2.6,0,13.3,0,13.1,12.9,14.8,97,982.5
19/10/2023 00:00,0,1,0,13.1,0,12.8,12.6,14.6,97,981.8
19/10/2023 01:00,0,2.6,0,12.9,0,12.7,12.4,14.4,97,981.1
19/10/2023 02:00,0,2,0,12.6,0,12.3,12.1,14.1,97,980.4
19/10/2023 03:00,0,1.2,0,12.5,0,12.3,12.1,14.1,97,978.9
19/10/2023 04:00,0,1.2,0,12.6,0,12.4,12.2,14.2,97,978
19/10/2023 05:00,0,1,0,12.7,0,12.5,12.3,14.3,97,977.2
19/10/2023 06:00,0,0.2,0,12.7,0,12.6,12.4,14.4,97,976.6
19/10/2023 07:00,0,0,0,12.8,0,12.6,12.4,14.4,97,976.3
19/10/2023 08:00,0,0.8,0,13.1,0,12.9,12.8,14.8,98,976.3
19/10/2023 09:00,0,0.6,0,13.4,0,13.2,13,15,97,976.5
19/10/2023 10:00,0,0,0,13.6,0,13.3,13.1,15.1,96,977
19/10/2023 11:00,0,0.2,0,15,0,14.5,14.2,16.2,95,977
19/10/2023 12:00,0,0,0,16.2,0,14.9,13.8,15.8,86,975.7
19/10/2023 13:00,0,0,0,17.8,0,15.4,13.7,15.6,76,976
19/10/2023 14:00,0,0,0,17.4,0,14.5,12.3,14.3,71,976.2
19/10/2023 15:00,0,0,0,15.9,0,14.4,13.1,15.1,83,976.2
19/10/2023 16:00,0,2.2,0,14.5,0,14.1,13.7,15.7,94,976.3
19/10/2023 17:00,0,0.2,0,14.6,0,14.3,14,16,96,976.4
19/10/2023 18:00,0,2.2,0,14.6,0,14.3,14.1,16.1,96,976.9
19/10/2023 19:00,0,0.4,0,14.5,0,14.2,13.9,15.9,96,977.1
19/10/2023 20:00,0,0,0,14.3,0,14,13.7,15.7,96,977.9
19/10/2023 21:00,0,1.2,0,14.4,0,14.1,13.9,15.8,96,978.4
19/10/2023 22:00,0,0.6,0,13.7,0,13.3,13,15,96,978.5
19/10/2023 23:00,0,0,0,12.9,0,12.5,12.1,14.2,95,978.8
20/10/2023 00:00,0,0,0,13.2,0,12.9,12.6,14.6,96,978.9
20/10/2023 01:00,0,0.1,0,13.3,0,13,12.7,14.7,96,979.3
20/10/2023 02:00,0,0,0,13.4,0,13.1,12.9,14.9,96,979.5
20/10/2023 03:00,0,0,0,12.5,0,12.2,12,14,96,979.4
20/10/2023 04:00,0,0,0,11.9,0,11.7,11.5,13.6,97,979.2
20/10/2023 05:00,0,0,0,12.6,0,12.5,12.4,14.4,98,979.3
20/10/2023 06:00,0,0,0,12.5,0,12.4,12.3,14.3,98,979.3
20/10/2023 07:00,0,0.3,0,13.2,0,13.1,13,14.9,98,979.8
20/10/2023 08:00,0,0,0,13.5,0,13.3,13.2,15.2,98,979.9
20/10/2023 09:00,0,0.4,0,13.9,0,13.6,13.4,15.4,97,980.2
20/10/2023 10:00,0,1.3,0,13.8,0,13.5,13.3,15.2,97,980.6
20/10/2023 11:00,0,2.6,0,13.1,0,12.7,12.3,14.3,95,981.1
20/10/2023 12:00,0,2.5,0,12.4,0,11.9,11.4,13.5,93,981.2
20/10/2023 13:00,0,2.5,0,11.8,0,11.3,10.8,12.9,93,981.5
20/10/2023 14:00,0,3.8,0,11.3,0,10.9,10.4,12.6,94,981.4
20/10/2023 15:00,0,4.5,0,11.1,0,10.6,10.1,12.3,93,981.1
20/10/2023 16:00,0,3,0,11,0,10.3,9.6,12,91,981.3
20/10/2023 17:00,0,2.9,0,10.7,0,10.1,9.5,11.8,92,982.2
20/10/2023 18:00,0,3.6,0,10.3,0,9.7,9,11.5,91,982.4
20/10/2023 19:00,0,2.7,0,10.1,0,9.4,8.7,11.2,90,982.9
20/10/2023 20:00,0,0.6,0,9.9,0,9.2,8.5,11.1,91,983.1
20/10/2023 21:00,0,0.1,0,10,0,8.8,7.6,10.4,85,983.6
20/10/2023 22:00,0,0,0,10,0,8.9,7.8,10.5,85,983.7
20/10/2023 23:00,0,0.1,0,9.5,0,8.7,7.8,10.6,89,983.2
21/10/2023 00:00,0,0,0,10.2,0,8.7,7.1,10.1,80,984.3
21/10/2023 01:00,0,0,0,10.2,0,8.6,6.7,9.8,79,984.5
21/10/2023 02:00,0,0,0,10.1,0,8.6,6.9,10,80,984.9
21/10/2023 03:00,0,0,0,9.5,0,8.7,7.8,10.6,89,985
21/10/2023 04:00,0,2,0,8.6,0,8.2,7.6,10.5,93,985.3
21/10/2023 05:00,0,0.5,0,7.7,0,7.3,6.9,9.9,94,985.9
21/10/2023 06:00,0,0,0,7.4,0,6.8,6.1,9.4,91,986.4
21/10/2023 07:00,0,0,0,7.2,0,6.7,6.1,9.4,92,987.1
21/10/2023 08:00,0,0,0,7.8,0,7.2,6.6,9.7,92,987.6
21/10/2023 09:00,0,0,0,8.5,0,7.9,7.2,10.1,91,988.1
21/10/2023 10:00,0,0,0,9,0,7.9,6.7,9.8,85,988.7
21/10/2023 11:00,0,0,0,9.4,0,8.1,6.7,9.8,83,989.1
21/10/2023 12:00,0,0,0,10.4,0,8.8,7,10,79,989.2
21/10/2023 13:00,0,0,0,10.9,0,8.6,5.9,9.3,71,989.6
21/10/2023 14:00,0,0,0,10.6,0,8.5,6.1,9.4,74,990
21/10/2023 15:00,0,0,0,10.9,0,8.7,6.3,9.6,73,990.4
21/10/2023 16:00,0,0,0,9.9,0,8.1,5.9,9.3,76,990.9
21/10/2023 17:00,0,0,0,8.8,0,7.3,5.6,9.1,80,991.6
21/10/2023 18:00,0,0,0,7.4,0,6.7,5.8,9.2,89,992.6
21/10/2023 19:00,0,0,0,7.1,0,6.4,5.4,9,89,993.3
21/10/2023 20:00,0,0,0,6.6,0,6,5.3,8.9,90,994.1
21/10/2023 21:00,0,0,0,6,0,5.6,5,8.7,93,994.7
21/10/2023 22:00,0,0,0,5.8,0,5.5,5.1,8.8,94,995.3
21/10/2023 23:00,0,0,0,5.6,0,5.3,4.8,8.6,94,995.9
22/10/2023 00:00,0,0,0,5.3,0,5,4.5,8.4,94,996.7
22/10/2023 01:00,0,0,0,4.8,0,4.5,4,8.2,94,997.4
22/10/2023 02:00,0,0,0,4.3,0,4,3.6,7.9,95,997.7
22/10/2023 03:00,0,0,0,4,0,3.7,3.3,7.7,95,998.4
22/10/2023 04:00,0,0,0,2.8,0,2.6,2.1,7.1,95,999
22/10/2023 05:00,0,0,0,3.1,0,3,2.7,7.4,97,999.6
22/10/2023 06:00,0,0,0,2.6,0,2.5,2.2,7.2,97,1000.2
22/10/2023 07:00,0,0,0,2.5,0,2.3,2.1,7.1,97,1000.8
22/10/2023 08:00,0,0,0,2.7,0,2.7,2.5,7.3,98,1001.8
22/10/2023 09:00,0,0,0,5.8,0,5.7,5.5,9,97,1002.3
22/10/2023 10:00,0,0,0,9.8,0,8.3,6.6,9.7,80,1002.7
22/10/2023 11:00,0,0,0,11.8,0,9.3,6.6,9.7,70,1003.2
22/10/2023 12:00,0,0,0,12.9,0,9.4,5.4,9,60,1003.4
22/10/2023 13:00,0,0,0,13.9,0,9.5,4.4,8.3,52,1003.6
22/10/2023 14:00,0,0,0,13.6,0,8.8,2.9,7.5,48,1004
22/10/2023 15:00,0,0,0,11.9,0,8.6,4.9,8.6,62,1004.3
22/10/2023 16:00,0,0,0,11,0,8.5,5.5,9,68,1004.6
22/10/2023 17:00,0,0,0,9.8,0,8.1,6.1,9.4,77,1005
22/10/2023 18:00,0,0,0,7.5,0,6.9,6.1,9.4,91,1005.4
22/10/2023 19:00,0,0,0,6.3,0,5.8,5.3,8.9,93,1006
22/10/2023 20:00,0,0,0,6,0,5.7,5.4,8.9,95,1006.1
22/10/2023 21:00,0,0,0,5.8,0,5.7,5.4,9,97,1006.1
22/10/2023 22:00,0,0,0,6.8,0,6.5,6.2,9.5,95,1006.1
22/10/2023 23:00,0,0,0,9.3,0,8.5,7.7,10.5,89,1005.8
23/10/2023 00:00,0,0.1,0,10.1,0,9.4,8.6,11.2,91,1005.8
23/10/2023 01:00,0,1,0,10.1,0,9.8,9.5,11.9,96,1005.4
23/10/2023 02:00,0,0.6,0,11.7,0,11.4,11.1,13.2,95,1005
23/10/2023 03:00,0,0.4,0,12,0,11.6,11.2,13.3,94,1004.8
23/10/2023 04:00,0,0,0,12.2,0,11.7,11.1,13.3,93,1004.4
23/10/2023 05:00,0,0.4,0,12.3,0,11.7,11.1,13.2,92,1004.3
23/10/2023 06:00,0,0,0,12.2,0,11.6,11,13.2,92,1004.1
23/10/2023 07:00,0,0,0,12.5,0,11.7,10.9,13.1,90,1004.1
23/10/2023 08:00,0,0,0,12.8,0,11.7,10.7,12.9,86,1004.2
23/10/2023 09:00,0,0,0,13.1,0,11.9,10.8,12.9,85,1003.8
23/10/2023 10:00,0,0,0,13.5,0,12,10.7,12.9,83,1003.6
23/10/2023 11:00,0,0,0,13.6,0,12,10.5,12.7,81,1003.4
23/10/2023 12:00,0,0,0,14,0,12.3,10.9,13,81,1002.6
23/10/2023 13:00,0,0,0,14.3,0,12.5,10.9,13,80,1002.1
23/10/2023 14:00,0,0,0,14.4,0,12.8,11.3,13.4,81,1001.4
23/10/2023 15:00,0,0,0,13.9,0,12.7,11.6,13.6,85,1000.9
23/10/2023 16:00,0,0,0,14,0,12.7,11.5,13.6,84,1000.4
23/10/2023 17:00,0,0,0,14.1,0,12.5,11.1,13.2,81,1000.1
23/10/2023 18:00,0,0,0,14,0,12.3,10.8,12.9,80,1000
23/10/2023 19:00,0,2.8,0,10.9,0,10.3,9.7,12.1,92,1000.5
23/10/2023 20:00,0,1.4,0,10.9,0,10.5,10.1,12.4,94,1000.5
23/10/2023 21:00,0,0.6,0,11,0,10.7,10.4,12.6,96,1000.2
23/10/2023 22:00,0,0.6,0,11.2,0,10.9,10.5,12.7,96,1000
23/10/2023 23:00,0,0.8,0,10.9,0,10.5,10.1,12.4,94,999.5
24/10/2023 00:00,0,1.4,0,10.8,0,10.3,9.8,12.1,93,999
24/10/2023 01:00,0,0,0,11.2,0,10.7,10.3,12.5,94,998.5
24/10/2023 02:00,0,0,0,11.3,0,10.5,9.7,12,90,998.3
24/10/2023 03:00,0,0,0,10.9,0,10.2,9.4,11.8,90,998
24/10/2023 04:00,0,0,0,11,0,10.1,9.3,11.7,89,997.5
24/10/2023 05:00,0,0,0,11.4,0,10.1,8.8,11.4,84,997.2
24/10/2023 06:00,0,0,0,10.4,0,9.5,8.6,11.1,88,997.2
24/10/2023 07:00,0,0,0,9.8,0,9.2,8.6,11.1,92,997.4
24/10/2023 08:00,0,0.7,0,10.1,0,9.5,8.8,11.4,92,997.5
24/10/2023 09:00,0,2.6,0,11.3,0,10.6,10,12.2,91,997.4
24/10/2023 10:00,0,0.6,0,12.6,0,10.9,9.3,11.7,80,997.4
24/10/2023 11:00,0,0.1,0,13,0,11.2,9.5,11.8,79,997.7
24/10/2023 12:00,0,0,0,11.9,0,10.5,9.1,11.6,83,997.6
24/10/2023 13:00,0,0.4,0,11.1,0,10.2,9.3,11.7,89,997.8
24/10/2023 14:00,0,0.5,0,12.5,0,11,9.5,11.9,82,997.6
24/10/2023 15:00,0,0.5,0,11.8,0,10.9,10,12.3,89,997.5
24/10/2023 16:00,0,0,0,10.9,0,10.4,9.8,12.1,92,997.6
24/10/2023 17:00,0,0,0,10.2,0,9.8,9.3,11.7,93,997.8
24/10/2023 18:00,0,0,0,9.2,0,8.9,8.5,11.1,95,998.3
24/10/2023 19:00,0,0,0,8.3,0,8.1,7.7,10.5,96,998.8
24/10/2023 20:00,0,0,0,7.6,0,7.4,7.1,10.1,96,999.1
24/10/2023 21:00,0,0,0,7.4,0,7.2,7,10,97,999.2
24/10/2023 22:00,0,0,0,6.8,0,6.7,6.5,9.7,98,999.2
24/10/2023 23:00,0,0,0,6.9,0,6.8,6.6,9.8,97,999.1
25/10/2023 00:00,0,0.1,0,6.5,0,6.4,6.2,9.5,97,999
25/10/2023 01:00,0,0,0,5.6,0,5.5,5.3,8.9,98,999
25/10/2023 02:00,0,0,0,6.8,0,6.7,6.6,9.8,98,999.4
25/10/2023 03:00,0,0.6,0,7.5,0,7.4,7.3,10.2,98,998.8
25/10/2023 04:00,0,0.2,0,7.9,0,7.8,7.7,10.5,98,998.5
25/10/2023 05:00,0,0.1,0,6.8,0,6.6,6.4,9.6,97,997.7
25/10/2023 06:00,0,0,0,5.4,0,5.3,5.1,8.8,98,997.5
25/10/2023 07:00,0,0,0,4.7,0,4.6,4.4,8.4,97,997.9
25/10/2023 08:00,0,0,0,5.1,0,5.1,5,8.7,98,998
25/10/2023 09:00,0,0,0,7,0,6.9,6.8,9.9,99,998.1
25/10/2023 10:00,0,0,0,10.5,0,10.4,10.3,12.5,98,997.7
25/10/2023 11:00,0,0,0,13,0,11.4,9.8,12.1,80,997.2
25/10/2023 12:00,0,0,0,13,0,10.9,8.9,11.4,76,996.5
25/10/2023 13:00,0,0,0,13.1,0,10.8,8.5,11.1,73,996
25/10/2023 14:00,0,0,0,12.4,0,10.4,8.4,11,76,995.5
25/10/2023 15:00,0,0,0,12.4,0,10.2,8,10.7,74,994.7
25/10/2023 16:00,0,0,0,11.8,0,10.2,8.5,11.1,80,994.5
25/10/2023 17:00,0,0,0,11.7,0,10.5,9.3,11.7,85,993.9
25/10/2023 18:00,0,0,0,11.2,0,10.1,9,11.5,86,993.5
25/10/2023 19:00,0,0,0,11.3,0,10,8.7,11.3,84,992.8
25/10/2023 20:00,0,0,0,11.4,0,10.1,8.7,11.3,83,992.5
25/10/2023 21:00,0,1,0,10.8,0,10,9.2,11.6,89,992
25/10/2023 22:00,0,0.3,0,10.9,0,10.2,9.6,11.9,91,991.1
25/10/2023 23:00,0,0.5,0,10.9,0,10.1,9.3,11.7,89,990.3
26/10/2023 00:00,0,0,0,11.3,0,10.4,9.4,11.8,88,989.8
26/10/2023 01:00,0,0,0,10.7,0,10,9.2,11.7,90,989.3
26/10/2023 02:00,0,0,0,10.4,0,9.8,9.2,11.6,92,988.9
26/10/2023 03:00,0,0,0,9.3,0,8.8,8.4,11,94,988.2
26/10/2023 04:00,0,0,0,8,0,7.6,7.2,10.2,95,987.8
26/10/2023 05:00,0,0,0,7.5,0,7.3,7,10,96,987.4
26/10/2023 06:00,0,0,0,7.8,0,7.7,7.5,10.4,98,987.2
26/10/2023 07:00,0,0.2,0,8.2,0,8.1,8,10.7,98,986.8
26/10/2023 08:00,0,0,0,8.3,0,8.2,8,10.7,98,986.7
26/10/2023 09:00,0,0,0,9.5,0,9.3,9.1,11.6,97,986.8
26/10/2023 10:00,0,0,0,11.3,0,11,10.7,12.9,96,986.6
26/10/2023 11:00,0,0,0,12.6,0,11.7,10.9,13.1,89,986.4
26/10/2023 12:00,0,0,0,13.2,0,12,10.8,13,85,985.7
26/10/2023 13:00,0,0,0,15.9,0,12.3,9,11.5,63,985.3
26/10/2023 14:00,0,0,0,14.5,0,12.1,9.8,12.1,73,985
26/10/2023 15:00,0,0,0,13.9,0,11.5,9.2,11.6,73,984.8
26/10/2023 16:00,0,0.1,0,12.9,0,11.8,10.8,13,87,984.7
26/10/2023 17:00,0,0,0,12.2,0,11.2,10.3,12.5,88,984.8
26/10/2023 18:00,0,0,0,11.5,0,10.8,10.2,12.4,92,984.9
26/10/2023 19:00,0,0,0,10.9,0,10.5,10.1,12.4,94,985.1
26/10/2023 20:00,0,0,0,10.3,0,9.9,9.5,11.9,95,985.1
26/10/2023 21:00,0,0,0,9.6,0,9.3,9,11.4,95,985.4
26/10/2023 22:00,0,0,0,8.4,0,8.1,7.7,10.5,95,985.5
26/10/2023 23:00,0,0,0,7.1,0,6.8,6.5,9.7,96,985.6
27/10/2023 00:00,0,0,0,6.9,0,6.7,6.4,9.6,96,985.8
27/10/2023 01:00,0,0,0,7.8,0,7.6,7.4,10.3,97,985.6
27/10/2023 02:00,0,0.1,0,6.7,0,6.5,6.2,9.5,97,985.7
27/10/2023 03:00,0,0,0,5.8,0,5.7,5.4,9,97,985.3
27/10/2023 04:00,0,0,0,5.3,0,5.1,5,8.7,97,985.1
27/10/2023 05:00,0,0,0,5.2,0,5,4.8,8.6,97,985.1
27/10/2023 06:00,0,0,0,5.7,0,5.6,5.5,9,98,985.1
27/10/2023 07:00,0,0,0,6,0,6,5.9,9.3,99,985
27/10/2023 08:00,0,0,0,7.1,0,7,6.8,9.9,98,985.4
27/10/2023 09:00,0,0,0,8.4,0,8.3,8.2,10.9,99,985.4
27/10/2023 10:00,0,0,0,10.7,0,10.6,10.4,12.6,98,985.4
27/10/2023 11:00,0,0,0,12.7,0,11.5,10.4,12.6,85,985.2
27/10/2023 12:00,0,0,0,13.6,0,11.6,9.8,12.1,77,985
27/10/2023 13:00,0,0,0,13.3,0,11.5,9.8,12.2,79,984.7
27/10/2023 14:00,0,0,0,14.1,0,11.6,9.3,11.7,72,984.5
27/10/2023 15:00,0,0,0,13.4,0,11.5,9.7,12,77,984.3
27/10/2023 16:00,0,0,0,12.6,0,11.1,9.7,12,82,984
27/10/2023 17:00,0,0,0,11.4,0,10.3,9.2,11.7,86,984
27/10/2023 18:00,0,0,0,11.1,0,10.3,9.5,11.9,89,983.9
27/10/2023 19:00,0,0,0,11.5,0,10.2,9,11.5,84,983.3
27/10/2023 20:00,0,0,0,11.1,0,10.2,9.4,11.8,88,983.2
27/10/2023 21:00,0,0.3,0,11.1,0,10.4,9.6,11.9,90,983.1
27/10/2023 22:00,0,0.6,0,10.7,0,10.1,9.5,11.9,92,983
27/10/2023 23:00,0,0,0,11,0,10.5,10,12.2,93,982.5
28/10/2023 00:00,0,0,0,10.8,0,10.3,9.8,12.1,93,982.5
28/10/2023 01:00,0,0,0,9.2,0,8.7,8.2,10.9,94,982.1
28/10/2023 02:00,0,0,0,8.4,0,8.1,7.8,10.6,96,982
28/10/2023 03:00,0,0,0,9.1,0,8.8,8.6,11.1,96,981.7
28/10/2023 04:00,0,0,0,9,0,8.7,8.4,11.1,96,981.4
28/10/2023 05:00,0,0,0,8.7,0,8.5,8.2,10.9,96,981.5
28/10/2023 06:00,0,0,0,8.8,0,8.5,8.2,10.9,95,981.7
28/10/2023 07:00,0,0,0,9.5,0,9,8.5,11.1,94,981.9
28/10/2023 08:00,0,0.1,0,9.6,0,9.2,8.9,11.4,95,982
28/10/2023 09:00,0,0,0,12,0,10.5,9,11.5,82,981.9
28/10/2023 10:00,0,0,0,12.6,0,10.8,9,11.5,79,982.3
28/10/2023 11:00,0,0,0,13.5,0,11.3,9.2,11.6,75,982.2
28/10/2023 12:00,0,0,0,14.8,0,11.9,9.1,11.6,68,981.7
28/10/2023 13:00,0,0,0,14.8,0,12.4,10.3,12.5,74,981.6
28/10/2023 14:00,0,0,0,13.9,0,11.6,9.3,11.7,74,981.1
28/10/2023 15:00,0,0.4,0,11.9,0,10.9,10,12.2,87,980.8
28/10/2023 16:00,0,0,0,12.4,0,11,9.7,12,83,980.4
28/10/2023 17:00,0,0.1,0,11.1,0,10.3,9.5,11.9,89,980
28/10/2023 18:00,0,0,0,11.3,0,10.2,9.3,11.7,87,979.5
28/10/2023 19:00,0,3.8,0,10.6,0,9.9,9.2,11.7,91,979.4
28/10/2023 20:00,0,0.2,0,11.2,0,10.5,9.8,12.2,91,978.7
28/10/2023 21:00,0,0,0,11.2,0,10.4,9.7,12,90,978.2
28/10/2023 22:00,0,0.4,0,11.4,0,10.6,9.8,12.1,90,977.7
28/10/2023 23:00,0,0.2,0,11.6,0,10.8,10.1,12.4,90,977.4
29/10/2023 00:00,0,0.1,0,11.3,0,10.6,10,12.3,92,977.3
29/10/2023 01:00,0,0.5,0,10,0,9.4,8.7,11.3,92,977.6
29/10/2023 02:00,0,0.6,0,9.2,0,8.6,8,10.7,92,978.1
29/10/2023 03:00,0,0.4,0,8.6,0,8,7.4,10.3,92,978.2
29/10/2023 04:00,0,0.1,0,6.8,0,6.3,5.6,9.1,92,978.2
29/10/2023 05:00,0,0,0,5.6,0,5.3,4.8,8.6,94,979.2
29/10/2023 06:00,0,0,0,5.3,0,5.2,4.9,8.7,97,979
